.metric,.estimator,.estimate,umi_cutoff,group
precision,binary,0.9948979591836735,200,CD4-22h-2e11
recall,binary,0.6053394039735099,200,CD4-22h-2e11
precision,binary,0.9948875255623721,201,CD4-22h-2e11
recall,binary,0.6040976821192053,201,CD4-22h-2e11
precision,binary,0.9948805460750854,202,CD4-22h-2e11
recall,binary,0.6032698675496688,202,CD4-22h-2e11
precision,binary,0.9948577305450805,203,CD4-22h-2e11
recall,binary,0.6005794701986755,203,CD4-22h-2e11
precision,binary,0.9948489010989011,204,CD4-22h-2e11
recall,binary,0.5995447019867549,204,CD4-22h-2e11
precision,binary,0.9948400412796697,205,CD4-22h-2e11
recall,binary,0.5985099337748344,205,CD4-22h-2e11
precision,binary,0.9948293691830403,206,CD4-22h-2e11
recall,binary,0.5972682119205298,206,CD4-22h-2e11
precision,binary,0.9948168624740843,207,CD4-22h-2e11
recall,binary,0.5958195364238411,207,CD4-22h-2e11
precision,binary,0.9948042951160374,208,CD4-22h-2e11
recall,binary,0.5943708609271523,208,CD4-22h-2e11
precision,binary,0.9947952810548231,209,CD4-22h-2e11
recall,binary,0.5933360927152318,209,CD4-22h-2e11
precision,binary,0.995125348189415,210,CD4-22h-2e11
recall,binary,0.5914735099337748,210,CD4-22h-2e11
precision,binary,0.9951202509585221,211,CD4-22h-2e11
recall,binary,0.5908526490066225,211,CD4-22h-2e11
precision,binary,0.9951117318435754,212,CD4-22h-2e11
recall,binary,0.589817880794702,212,CD4-22h-2e11
precision,binary,0.9951014695591323,213,CD4-22h-2e11
recall,binary,0.5885761589403974,213,CD4-22h-2e11
precision,binary,0.9950946040644709,214,CD4-22h-2e11
recall,binary,0.5877483443708609,214,CD4-22h-2e11
precision,binary,0.9950877192982456,215,CD4-22h-2e11
recall,binary,0.5869205298013245,215,CD4-22h-2e11
precision,binary,0.9950825430277485,216,CD4-22h-2e11
recall,binary,0.5862996688741722,216,CD4-22h-2e11
precision,binary,0.9950808151791989,217,CD4-22h-2e11
recall,binary,0.5860927152317881,217,CD4-22h-2e11
precision,binary,0.9954225352112676,218,CD4-22h-2e11
recall,binary,0.5850579470198676,218,CD4-22h-2e11
precision,binary,0.9954193093727978,219,CD4-22h-2e11
recall,binary,0.5846440397350994,219,CD4-22h-2e11
precision,binary,0.9954144620811287,220,CD4-22h-2e11
recall,binary,0.5840231788079471,220,CD4-22h-2e11
precision,binary,0.9954063604240283,221,CD4-22h-2e11
recall,binary,0.5829884105960265,221,CD4-22h-2e11
precision,binary,0.9953966005665722,222,CD4-22h-2e11
recall,binary,0.5817466887417219,222,CD4-22h-2e11
precision,binary,0.9953867991483322,223,CD4-22h-2e11
recall,binary,0.5805049668874173,223,CD4-22h-2e11
precision,binary,0.9953753112771255,224,CD4-22h-2e11
recall,binary,0.5790562913907285,224,CD4-22h-2e11
precision,binary,0.9953703703703703,225,CD4-22h-2e11
recall,binary,0.5784354304635762,225,CD4-22h-2e11
precision,binary,0.9953621120228326,226,CD4-22h-2e11
recall,binary,0.5774006622516556,226,CD4-22h-2e11
precision,binary,0.9953521630318198,227,CD4-22h-2e11
recall,binary,0.5761589403973509,227,CD4-22h-2e11
precision,binary,0.9953438395415473,228,CD4-22h-2e11
recall,binary,0.5751241721854304,228,CD4-22h-2e11
precision,binary,0.9953304597701149,229,CD4-22h-2e11
recall,binary,0.5734685430463576,229,CD4-22h-2e11
precision,binary,0.9953136265320837,230,CD4-22h-2e11
recall,binary,0.5713990066225165,230,CD4-22h-2e11
precision,binary,0.9953068592057762,231,CD4-22h-2e11
recall,binary,0.5705711920529801,231,CD4-22h-2e11
precision,binary,0.9952898550724638,232,CD4-22h-2e11
recall,binary,0.5685016556291391,232,CD4-22h-2e11
precision,binary,0.995277878677806,233,CD4-22h-2e11
recall,binary,0.5670529801324503,233,CD4-22h-2e11
precision,binary,0.995269286754003,234,CD4-22h-2e11
recall,binary,0.5660182119205298,234,CD4-22h-2e11
precision,binary,0.9952572053994893,235,CD4-22h-2e11
recall,binary,0.5645695364238411,235,CD4-22h-2e11
precision,binary,0.9952502740226525,236,CD4-22h-2e11
recall,binary,0.5637417218543046,236,CD4-22h-2e11
precision,binary,0.9952398388868546,237,CD4-22h-2e11
recall,binary,0.5625,237,CD4-22h-2e11
precision,binary,0.9952363503114694,238,CD4-22h-2e11
recall,binary,0.5620860927152318,238,CD4-22h-2e11
precision,binary,0.9952293577981651,239,CD4-22h-2e11
recall,binary,0.5612582781456954,239,CD4-22h-2e11
precision,binary,0.9952276064610867,240,CD4-22h-2e11
recall,binary,0.5610513245033113,240,CD4-22h-2e11
precision,binary,0.9952223447262036,241,CD4-22h-2e11
recall,binary,0.5604304635761589,241,CD4-22h-2e11
precision,binary,0.9952064896755162,242,CD4-22h-2e11
recall,binary,0.558567880794702,242,CD4-22h-2e11
precision,binary,0.9951940850277264,243,CD4-22h-2e11
recall,binary,0.5571192052980133,243,CD4-22h-2e11
precision,binary,0.9951816160118606,244,CD4-22h-2e11
recall,binary,0.5556705298013245,244,CD4-22h-2e11
precision,binary,0.9951762523191094,245,CD4-22h-2e11
recall,binary,0.5550496688741722,245,CD4-22h-2e11
precision,binary,0.9951708766716196,246,CD4-22h-2e11
recall,binary,0.5544288079470199,246,CD4-22h-2e11
