conditions,genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
6h-2e11,Chka,1.3220980082760684e-6,-0.4640526806193863,0.169,0.227,0.01823305363213526
6h-2e11,Fubp1,1.3221286799471785e-6,-0.14872087865329853,0.874,0.906,0.018233476625151537
6h-2e11,Nusap1,1.3258176982634138e-6,0.35964521692358586,0.481,0.423,0.01828435187675074
6h-2e11,Dusp16,1.3271424427683122e-6,-0.5808487527256365,0.099,0.147,0.018302621428217793
6h-2e11,Junb,1.3310580571109883e-6,-0.17992033130821206,0.753,0.795,0.018356621665617637
6h-2e11,Rhoq,1.3654753552411962e-6,0.7265605725006683,0.107,0.065,0.018831270624131338
6h-2e11,Bdp1,1.4157639084895567e-6,-0.24422487712227992,0.553,0.608,0.019524800061979476
6h-2e11,Eef1b2,1.4287225926178237e-6,0.08277898532316108,1,1,0.019703513274792406
6h-2e11,Selenow,1.478539004197437e-6,0.203034252254648,0.735,0.699,0.020390531406886854
6h-2e11,Prkcsh,1.5052313170403706e-6,-0.2297910472593779,0.586,0.638,0.020758645093303753
6h-2e11,Nol9,1.5258271091461029e-6,-0.3303387854546871,0.311,0.38,0.021042681662233904
6h-2e11,Sinhcaf,1.5668483822170763e-6,-0.32910284151918745,0.314,0.382,0.0216084060391557
6h-2e11,Cox7a2l,1.5831377036748659e-6,0.19252094978291678,0.749,0.699,0.021833052071380074
6h-2e11,Stx11,1.5954888348380315e-6,-0.42680125076270903,0.237,0.299,0.022003386521251292
6h-2e11,Naa15,1.5963765201942696e-6,-0.22272431988134653,0.65,0.707,0.022015628589999173
6h-2e11,Ptger2,1.6021055592994922e-6,-0.4354525648164935,0.185,0.244,0.022094637768299296
6h-2e11,Atp1b1,1.6043821579666071e-6,0.5657669765032036,0.184,0.13,0.022126034340517478
6h-2e11,Seh1l,1.6103055934340944e-6,-0.2778063747276579,0.384,0.454,0.022207724439049597
6h-2e11,Tob2,1.6413032285770197e-6,-0.30119472532235836,0.367,0.435,0.02263521282530568
6h-2e11,Psme2,1.6445345677043465e-6,-0.13328588571236,0.953,0.963,0.022679776223210643
6h-2e11,Heg1,1.667912905278079e-6,-0.308556499231163,0.446,0.506,0.02300218687668999
6h-2e11,Cyth3,1.6776450461956616e-6,0.49620970183622815,0.166,0.114,0.02313640283208437
6h-2e11,Tnfrsf13b,1.6954917771632792e-6,0.4138036820909947,0.256,0.195,0.023382527098858782
6h-2e11,Rpl13a,1.724852617340391e-6,0.06333449283532389,1,1,0.02378744244574133
6h-2e11,B4galnt1,1.7705605165723312e-6,-0.2605127437540011,0.582,0.63,0.02441780008404902
6h-2e11,Npc2,1.7882392376239795e-6,0.16043671265066695,0.768,0.704,0.024661607326072303
6h-2e11,Rplp0,1.8125931054556477e-6,0.059847242198080686,1,1,0.02499747151733884
6h-2e11,Ccr8,1.829176386243118e-6,-0.5064361008186953,0.164,0.22,0.02522617154267884
6h-2e11,Prmt3,1.8584938953114524e-6,-0.31357140251105964,0.351,0.418,0.02563048931024024
6h-2e11,Mrps7,1.8605554928258827e-6,-0.2603358463870418,0.477,0.536,0.02565892080156175
6h-2e11,Ptprcap,1.9832494491548817e-6,-0.14999279309486813,0.919,0.931,0.027350993153294974
6h-2e11,Otud5,2.021148161109893e-6,0.35367399755312023,0.391,0.325,0.027873654289866535
6h-2e11,Egr1,2.0679109267866155e-6,-0.28434554063013817,0.246,0.313,0.028518559591314215
6h-2e11,Prdx1,2.0960471536556172e-6,-0.10989193960608201,0.994,0.996,0.02890658629606462
6h-2e11,Commd3,2.1148085293099247e-6,0.27146556067313293,0.562,0.505,0.02916532442771317
6h-2e11,Fam49a,2.1883611800961292e-6,0.623006348360692,0.132,0.087,0.030179689034705717
6h-2e11,Rfx7,2.2088895777506613e-6,0.24702138041479604,0.585,0.523,0.03046279616675937
6h-2e11,Arf6,2.219659704335321e-6,-0.20533071741016268,0.594,0.65,0.03061132698248841
6h-2e11,Ddx56,2.2366220132837374e-6,-0.32491842761537704,0.358,0.421,0.030845254185196024
6h-2e11,Rps24,2.2601644064619356e-6,0.0689712277808292,1,1,0.031169927329516553
6h-2e11,Srprb,2.26788935807333e-6,-0.3651688331678662,0.265,0.329,0.03127646213718929
6h-2e11,Nr4a2,2.3008631025779256e-6,-0.38522055672585065,0.151,0.205,0.03173120304765217
6h-2e11,Tbpl1,2.3494588833558014e-6,-0.4982415178650421,0.152,0.206,0.03240138746035986
6h-2e11,9930111J21Rik2,2.3711070523625058e-6,0.6457562816511846,0.115,0.072,0.03269993735913132
6h-2e11,Tubb5,2.3798948135008463e-6,0.11498631693877659,0.966,0.961,0.03282112937299017
6h-2e11,Pop1,2.3895652849698432e-6,-0.2930597530094995,0.385,0.452,0.03295449484501911
6h-2e11,Larp4,2.3925030445473243e-6,-0.24174439616060184,0.537,0.599,0.03299500948735215
6h-2e11,Impa2,2.449367839120725e-6,0.3920240692514989,0.304,0.242,0.03377923186931392
6h-2e11,Ppm1g,2.5143863089258484e-6,-0.20322452508015987,0.656,0.713,0.03467590158639638
6h-2e11,Rps3,2.5165482559122987e-6,0.058765871665706015,1,1,0.034705716997286515
6h-2e11,4933406I18Rik,2.5345366699728254e-6,0.5387642392635046,0.178,0.125,0.03495379521559523
6h-2e11,Ak4,2.547103283754379e-6,-0.6587282937891525,0.074,0.116,0.03512710138625664
6h-2e11,Tnip1,2.7894253688678154e-6,0.34038936005820475,0.409,0.348,0.038468965262056044
6h-2e11,Anp32b,2.7976026482413146e-6,-0.0928830029312131,0.995,0.998,0.03858173812189597
6h-2e11,Bcl6,2.8020883971241623e-6,-0.8665885399977027,0.046,0.08,0.03864360108473932
6h-2e11,Ifi35,2.8311217556377715e-6,0.37263527083358117,0.332,0.268,0.0390440001320005
6h-2e11,Acaca,2.8776807299787155e-6,-0.3260946458530205,0.377,0.437,0.039686094947136465
6h-2e11,Rpl30,2.9278053609965844e-6,0.07308346797577281,1,1,0.040377363733503896
6h-2e11,Adsl,2.9422876804787553e-6,-0.22788057483516322,0.609,0.652,0.04057708940148251
6h-2e11,Trmt11,2.9554085727113585e-6,-0.331648155108734,0.312,0.375,0.04075803962626234
6h-2e11,Stc2,2.9993355185978813e-6,-1.081528657630451,0.022,0.048,0.041363836136983384
6h-2e11,Stk39,3.0179747818938883e-6,0.22272350479619885,0.653,0.596,0.04162089021709861
6h-2e11,Nol4l,3.0701729412445395e-6,0.7260936169629346,0.103,0.063,0.042340755032703445
6h-2e11,Nme2,3.070913608690588e-6,-0.06696788691457067,1,0.999,0.0423509695774519
6h-2e11,Mov10,3.0995703199860814e-6,0.6211652151622946,0.151,0.103,0.04274617428292805
6h-2e11,Aldh6a1,3.1063500552837495e-6,1.1165376414379011,0.047,0.02,0.04283967361241819
6h-2e11,Chst12,3.1248246207287517e-6,0.6389947367801159,0.152,0.105,0.04309445634447021
6h-2e11,Tex30,3.1459431385994027e-6,-0.2665803972736781,0.416,0.481,0.04338570182442436
6h-2e11,Pole4,3.1659176514589947e-6,-0.24309549319255525,0.561,0.61,0.043661170331270996
6h-2e11,Hccs,3.229870903688192e-6,-0.35191348552241686,0.214,0.275,0.04454314963276386
6h-2e11,Egr3,3.26506791718134e-6,-0.32169330651158234,0.158,0.216,0.04502855164584786
6h-2e11,Ypel2,3.281209125969946e-6,0.5631976168910704,0.138,0.092,0.045251155056251526
6h-2e11,Mta3,3.3238209813740388e-6,0.3733671142802093,0.354,0.293,0.04583881515412937
6h-2e11,Prag1,3.3609109358433584e-6,-0.9787419610538013,0.027,0.054,0.04635032271621575
6h-2e11,Eef1g,3.415253048074653e-6,-0.08640560664873043,0.998,0.999,0.04709975478599754
6h-2e11,Casp4,3.425587280404077e-6,-0.8353680703610533,0.068,0.107,0.04724227418405263
6h-2e11,Taf10,3.5286218304415203e-6,-0.15275510062134656,0.795,0.84,0.048663223663619005
6h-2e11,Ddx18,3.551504083230945e-6,-0.26412631781583873,0.414,0.482,0.048978792811837965
6h-2e11,Lzic,3.5697750246214466e-6,-0.3103667978778121,0.337,0.404,0.04923076736455437
6h-2e11,Zfp395,3.5713315146296053e-6,0.437173101584432,0.248,0.191,0.04925223291825689
6h-2e11,Acadl,3.772909177243184e-6,0.23659777519277586,0.56,0.501,0.05203219046336075
6h-2e11,Ccdc115,3.7733048151584262e-6,-0.3727052871274683,0.308,0.368,0.05203764670584986
6h-2e11,Nabp1,3.825132898896447e-6,-0.30986559377635214,0.3,0.369,0.0527524078086809
6h-2e11,Qtrt1,3.871621821503184e-6,-0.414250258447848,0.2,0.258,0.05339353654035041
6h-2e11,Ppig,3.907163289101657e-6,-0.1728872183108201,0.742,0.783,0.053883688920000956
6h-2e11,Zswim6,3.91896364193223e-6,-0.39791671967438824,0.244,0.303,0.05404642758588738
6h-2e11,Myh9,4.00098095558083e-6,0.13655946289019338,0.984,0.973,0.055177528358415225
6h-2e11,Cep128,4.013706789676227e-6,0.3143291228535575,0.392,0.329,0.05535303033642485
6h-2e11,Coro2a,4.036875350776604e-6,0.7028036841866521,0.135,0.091,0.055672547962560145
6h-2e11,S1pr1,4.159352128671699e-6,0.9156600799265449,0.067,0.035,0.057361625206511405
6h-2e11,Tnfaip8l1,4.165645586666783e-6,0.5256583111897464,0.171,0.121,0.05744841828572161
6h-2e11,Pbxip1,4.1940140929679535e-6,0.4754194669211085,0.204,0.15,0.05783964835612105
6h-2e11,Alkbh1,4.197939322704515e-6,-0.2731066642546579,0.357,0.425,0.05789378119941797
6h-2e11,Capn3,4.204002637786766e-6,0.7576251562137757,0.076,0.042,0.057977400377717286
6h-2e11,Fgf13,4.2498553143335345e-6,0.49982403527012664,0.199,0.146,0.058609754639973775
6h-2e11,Atic,4.2912581030985346e-6,-0.17420423858789702,0.745,0.792,0.05918074049983189
6h-2e11,Vasp,4.316399333039939e-6,-0.20734442246792037,0.616,0.663,0.059527463201953804
6h-2e11,Il18r1,4.353642469177693e-6,0.9214246597588964,0.062,0.031,0.06004108329242956
6h-2e11,Slc35g1,4.394578150490528e-6,-0.4650199585911814,0.127,0.178,0.06060562727341487
6h-2e11,Pisd,4.5006910460344335e-6,-0.3229949817839184,0.219,0.281,0.062069030215860875
6h-2e11,Cdk17,4.506577379433048e-6,-0.22351243359542966,0.628,0.676,0.06215020863976116
6h-2e11,Sestd1,4.5675129528001135e-6,0.46193323657246266,0.19,0.138,0.06299057113206637
6h-2e11,Aldoa,4.575569168212244e-6,-0.12095806478031013,0.915,0.934,0.06310167439881506
6h-2e11,Bysl,4.6454716929848935e-6,-0.40938158647491885,0.21,0.268,0.06406570011795466
6h-2e11,Ikzf3,4.688087708229585e-6,0.6562548923222424,0.127,0.083,0.0646534175841942
6h-2e11,Mrpl45,4.698429674049354e-6,0.2422469975791277,0.581,0.531,0.06479604363481464
6h-2e11,Sema4d,4.718385668357538e-6,0.3717125217713503,0.383,0.321,0.06507125675231881
6h-2e11,Dph3,4.72786694832661e-6,-0.2692626020597332,0.479,0.534,0.06520201308437228
6h-2e11,Sdf4,4.764377128561625e-6,-0.17896890003241572,0.814,0.841,0.06570552497999337
6h-2e11,Nlrc3,4.7788629316026085e-6,0.6996877109647959,0.11,0.07,0.06590529868973158
6h-2e11,Sft2d1,4.803033058147809e-6,-0.27530040102713116,0.329,0.398,0.06623862890491643
6h-2e11,Ppa1,4.813528858874039e-6,-0.2056553058274445,0.693,0.727,0.06638337649273188
6h-2e11,Snhg15,4.819831741783443e-6,-0.31509399088615614,0.431,0.486,0.06647029955093546
6h-2e11,Dtx3l,4.9046360398068205e-6,0.5606236732272438,0.135,0.09,0.06763983562497586
6h-2e11,Cct5,4.948811258027651e-6,-0.11580824644007892,0.928,0.959,0.06824905605945934
6h-2e11,Dock8,4.974627373422152e-6,0.2401211664409481,0.632,0.584,0.0686050861068649
6h-2e11,Nifk,5.04899658754931e-6,-0.271331875291552,0.428,0.49,0.06963071193889253
6h-2e11,Ttc7b,5.078889754854047e-6,-0.3544134543091144,0.219,0.28,0.07004296860919217
6h-2e11,Irf2bp2,5.099720941546745e-6,0.2761839037901791,0.404,0.339,0.07033025150487116
6h-2e11,Eif1a,5.141281034815245e-6,-0.24976270675243156,0.455,0.514,0.07090340675113704
6h-2e11,Smc4,5.145425651796365e-6,0.16319098842584867,0.917,0.913,0.07096056516392367
6h-2e11,Igf2r,5.202982648193166e-6,0.3743875377919753,0.392,0.332,0.07175433370123195
6h-2e11,Rac2,5.226612810667777e-6,-0.14048316532839888,0.917,0.934,0.07208021727191931
6h-2e11,Numa1,5.2903175309389985e-6,0.28062884988903014,0.51,0.448,0.07295876906917972
6h-2e11,Kif5b,5.316811614382905e-6,-0.1737841872407081,0.689,0.742,0.07332414897395464
6h-2e11,Ech1,5.364369961697127e-6,0.28761248936173933,0.434,0.367,0.07398002614176508
6h-2e11,Ccng2,5.372907653630777e-6,0.5741195157114669,0.136,0.092,0.07409776945122205
6h-2e11,Isg20l2,5.404406301701659e-6,-0.3034026419332505,0.297,0.361,0.07453216730676758
6h-2e11,Tmem134,5.5392462483102515e-6,0.2699635679281899,0.467,0.405,0.07639174501044668
6h-2e11,Hmox2,5.6027104532401265e-6,0.24463747783188428,0.468,0.398,0.07726697986063459
6h-2e11,Gm4258,5.6212675642641035e-6,0.7596950203290724,0.097,0.059,0.07752290097876625
6h-2e11,Dleu2,5.6827621735202425e-6,0.34826776111785374,0.431,0.377,0.07837097313501766
6h-2e11,Hadhb,5.738896145142999e-6,0.2621744838525485,0.411,0.342,0.0791451167376671
6h-2e11,Kcnk10,5.767860103211686e-6,-0.5228127248246577,0.111,0.157,0.07954455868339237
6h-2e11,Rnaseh1,5.844627902122081e-6,-0.39008340800146346,0.234,0.292,0.08060326339816562
6h-2e11,Tmem199,5.878006357806721e-6,-0.4530512636698325,0.152,0.204,0.08106358568051249
6h-2e11,Tmem158,5.881102346987087e-6,-0.7479253918589186,0.059,0.096,0.08110628246729891
6h-2e11,Tut4,5.921911362695675e-6,0.2427935783401072,0.577,0.525,0.08166907960293605
6h-2e11,Cinp,5.924279616134794e-6,-0.32091979132461346,0.407,0.459,0.08170174018611495
6h-2e11,Ccnd3,6.009541290000986e-6,0.1819149470234308,0.757,0.715,0.0828775839304036
6h-2e11,Emp1,6.03788572592105e-6,1.6143556571650333,0.023,0.006,0.0832684820461772
6h-2e11,Ctu2,6.066623497892999e-6,-0.39873434227541016,0.218,0.276,0.08366480465944236
6h-2e11,Cdk7,6.07589885942184e-6,-0.3126191844868176,0.336,0.397,0.08379272117028659
6h-2e11,Ubc,6.133007834603812e-6,-0.19486851484792445,0.721,0.755,0.08458031104702117
6h-2e11,Noc3l,6.2472778052732665e-6,-0.34162285856385144,0.288,0.348,0.08615620821252362
6h-2e11,Flna,6.258360359506615e-6,0.21228015010416765,0.644,0.578,0.08630904771795572
6h-2e11,Hilpda,6.2744580134672054e-6,-0.42527612972790196,0.142,0.194,0.08653105046372624
6h-2e11,Shq1,6.359549719348764e-6,-0.3568566302374432,0.213,0.272,0.08770455017953879
6h-2e11,Pus7,6.412258477029513e-6,-0.33984065322184187,0.231,0.292,0.08843145665671401
6h-2e11,Hdac8,6.450272626191063e-6,0.3098155697267093,0.36,0.297,0.08895570978780094
6h-2e11,Nus1,6.525165625229136e-6,-0.29723829468972707,0.343,0.405,0.089988559137535
6h-2e11,Ostf1,6.534903597928009e-6,0.23601964039206186,0.54,0.477,0.09012285551902517
6h-2e11,Tspo,6.70213005018422e-6,0.22420301416121508,0.644,0.588,0.09242907552209058
6h-2e11,Sh3rf1,6.744839702597039e-6,-0.3275098513111222,0.36,0.424,0.09301808433851577
6h-2e11,Gbp5,6.769446324293636e-6,0.2592927476313518,0.212,0.154,0.09335743425833352
6h-2e11,Thra,6.853702738276407e-6,1.0784719780898637,0.055,0.027,0.09451941446356993
6h-2e11,Ubxn2a,6.9626949019136295e-6,-0.3262302217031885,0.295,0.357,0.09602252539229086
6h-2e11,Exosc7,7.064373910618427e-6,-0.22742005310696212,0.579,0.625,0.09742478060133873
6h-2e11,Rpl14,7.11667721638056e-6,0.07647257421371645,1,1,0.09814609549110431
6h-6e10,Aff3,1.8168525076882178e-32,0.5905948647156829,0.824,0.706,2.5056212933528213e-28
6h-6e10,Il2ra,1.6708615589097779e-31,0.45763400549109035,0.934,0.886,2.3042851758924748e-27
6h-6e10,Eea1,1.3811443634145484e-29,-0.5897757126352885,0.642,0.764,1.9047361915850038e-25
6h-6e10,Il2,1.5152443818315697e-28,-1.7342433149448924,0.202,0.359,2.0896735269839178e-24
6h-6e10,Nolc1,2.9456000343033073e-27,-0.4407919372500988,0.773,0.864,4.062277007307691e-23
6h-6e10,Gramd1b,1.5021922054120856e-25,-0.5622082196498861,0.735,0.838,2.0716732704838072e-21
6h-6e10,Id3,1.951956498594765e-24,-0.6771702185910662,0.651,0.753,2.6919432072120403e-20
6h-6e10,Samhd1,7.148986050589676e-24,0.6419378564345305,0.61,0.452,9.859166662368223e-20
6h-6e10,Pik3cd,6.055585503874765e-22,0.53097333490811,0.653,0.515,8.351257968393689e-18
6h-6e10,Srm,1.4056283997647766e-21,-0.4517512663157335,0.652,0.77,1.9385021261156033e-17
6h-6e10,Rgcc,1.5797461313513826e-21,-0.7426772079230876,0.424,0.555,2.1786278897466918e-17
6h-6e10,Selplg,1.7200868284541062e-21,0.6762107216600947,0.552,0.413,2.372171745121058e-17
6h-6e10,Mir155hg,3.314306664802787e-21,-0.6763029886951302,0.451,0.585,4.5707603214295235e-17
6h-6e10,Cish,3.7944306854706465e-21,0.6826323851326136,0.464,0.315,5.2328993583325684e-17
6h-6e10,Ncl,1.115985611046269e-20,-0.22661943542569274,0.999,0.999,1.5390557561939096e-16
6h-6e10,Lad1,1.4006644023111107e-20,-0.7272871839069122,0.336,0.481,1.9316562772272528e-16
6h-6e10,Pim2,1.405028753155682e-20,0.6271587531479048,0.486,0.334,1.937675153477001e-16
6h-6e10,Arhgap15,1.4619419616292e-20,0.3646468641549785,0.903,0.875,2.01616415928283e-16
6h-6e10,Hivep3,2.267510710408682e-20,-0.4312329217775479,0.719,0.82,3.127124020724613e-16
6h-6e10,Tnfrsf4,5.644843552295967e-20,-0.3794811395819786,0.955,0.962,7.784803742971368e-16
6h-6e10,Marcksl1,9.020579795330831e-20,-0.4556963881466053,0.676,0.782,1.2440281595740748e-15
6h-6e10,Ccl4,6.405950081604267e-19,-1.1166508404161766,0.348,0.482,8.834445757540445e-15
6h-6e10,Tnfsf11,1.0731597829126906e-18,-0.5503819177976426,0.512,0.639,1.4799946566148916e-14
6h-6e10,Hnrnpab,2.0145017669071942e-18,-0.2407981518700737,0.989,0.993,2.7781993867417116e-14
6h-6e10,Eef1e1,2.2898009556054176e-18,-0.46474098151205884,0.583,0.699,3.1578644978754317e-14
6h-6e10,Dgka,2.3024704597099862e-18,0.5037022655082416,0.65,0.525,3.175337010986042e-14
6h-6e10,Slfn2,3.1643668828210776e-18,-0.42742869375989323,0.668,0.755,4.363978368098548e-14
6h-6e10,Ccr7,8.92941466185299e-18,0.44881716698681307,0.667,0.549,1.2314555760161458e-13
6h-6e10,Socs2,1.6897525177426906e-17,0.853782194596491,0.277,0.158,2.330337697218945e-13
6h-6e10,Hspd1,2.1372152718759782e-17,-0.22532456621043062,0.976,0.987,2.9474335814441615e-13
6h-6e10,Gtpbp4,2.888184233948278e-17,-0.3609250597203436,0.703,0.803,3.9830948770380703e-13
6h-6e10,Eif4a1,3.6053944912473954e-17,-0.19941850651438253,0.987,0.991,4.972199542879282e-13
6h-6e10,Cd82,5.1797868219583184e-17,-0.5047488226498341,0.527,0.644,7.143444006162716e-13
6h-6e10,Hspa5,5.58126212530805e-17,-0.27383616149391843,0.906,0.942,7.697118597012332e-13
6h-6e10,Cnbp,2.1787081989999238e-16,-0.2385092722485187,0.955,0.974,3.004656477240795e-12
6h-6e10,Nfkbid,3.0934815845620894e-16,-0.6581808619420582,0.315,0.441,4.266220453269578e-12
6h-6e10,Eif1,3.499727229963266e-16,-0.17749609485404516,1,0.998,4.82647382284234e-12
6h-6e10,Ctla4,5.088467460739901e-16,0.45678302941509497,0.664,0.534,7.0175054751063976e-12
6h-6e10,Ccl3,5.2071464417226875e-16,-1.398102012089317,0.176,0.287,7.181175657779759e-12
6h-6e10,Grap,7.664565207970193e-16,-0.5061195918622055,0.497,0.607,1.0570201878311693e-11
6h-6e10,Shisa5,8.430310088138746e-16,0.3190825374708046,0.873,0.819,1.1626240642552144e-11
6h-6e10,Ypel3,8.964314366873967e-16,0.8161592300651461,0.288,0.175,1.236268594335589e-11
6h-6e10,Nop56,1.0419721308336647e-15,-0.3085576151426763,0.832,0.893,1.436983765632707e-11
6h-6e10,Srgn,1.5216978401234822e-15,-0.3417242446778168,0.828,0.876,2.0985734913142944e-11
6h-6e10,Bcl2,1.6702680723265908e-15,0.515989629807288,0.579,0.466,2.3034666985456012e-11
6h-6e10,Sh3bp1,3.755221371257684e-15,0.6112098548249251,0.384,0.262,5.178825793101472e-11
6h-6e10,Ddx21,4.401631837946446e-15,-0.38913095043854196,0.646,0.754,6.070290467711944e-11
6h-6e10,Cd200,4.688868202186725e-15,-0.3453413434879735,0.766,0.832,6.466418137635713e-11
6h-6e10,Klf2,4.792071076099835e-15,1.1061900372697586,0.247,0.145,6.608745221049282e-11
6h-6e10,Vim,8.321023393418333e-15,0.32433386296546574,0.897,0.837,1.1475523361863223e-10
6h-6e10,Wdr43,1.284206327486263e-14,-0.384677863924405,0.59,0.69,1.7710489462363052e-10
6h-6e10,Srsf2,1.2867004045636488e-14,-0.26122831191842244,0.927,0.951,1.774488527933728e-10
6h-6e10,Ppan,1.5374322226672163e-14,-0.47908663316518935,0.517,0.611,2.120272778280358e-10
6h-6e10,Cd274,2.7204953492449586e-14,-0.5413898461126921,0.432,0.547,3.7518351361437227e-10
6h-6e10,Gna13,3.355779875452115e-14,-0.40710138132156165,0.551,0.657,4.6279560262360115e-10
6h-6e10,Nop58,4.94177117686653e-14,-0.2641120254363114,0.798,0.878,6.815196630016632e-10
6h-6e10,Dkc1,7.250860368598666e-14,-0.27369110663351115,0.742,0.837,9.99966153433442e-10
6h-6e10,Ifi47,7.300736733916851e-14,0.4571238643822806,0.527,0.409,1.0068446029744729e-9
6h-6e10,Fnip1,7.419563621757655e-14,0.4312668026625794,0.6,0.482,1.0232320190765983e-9
6h-6e10,Eif5a,1.1140552949437561e-13,-0.13889057271574856,1,0.998,1.5363936572569341e-9
6h-6e10,Snhg6,1.1220308660148593e-13,-0.466430200756842,0.609,0.687,1.5473927673210926e-9
6h-6e10,St3gal1,1.24767450873708e-13,-0.543380453104559,0.372,0.493,1.7206679149993072e-9
6h-6e10,Timm23,1.5027286420941393e-13,-0.30560918533293735,0.766,0.84,2.0724130703120275e-9
6h-6e10,Hspa9,1.7115563354733335e-13,-0.2739072202424546,0.839,0.889,2.3604073422512745e-9
6h-6e10,Mybbp1a,1.8393662633071294e-13,-0.3031948187893032,0.753,0.829,2.536670013726862e-9
6h-6e10,Snu13,3.3109896376081216e-13,-0.2668660578382025,0.876,0.914,4.566185809225361e-9
6h-6e10,Nfkb2,4.740546837543196e-13,-0.5442231431938022,0.493,0.586,6.537688143655821e-9
6h-6e10,Cd40lg,5.164369194398995e-13,-0.5540972529860986,0.421,0.528,7.122181555995655e-9
6h-6e10,Pitpnc1,5.616886504667332e-13,0.43503337035481066,0.61,0.501,7.746248178586718e-9
6h-6e10,Igfbp4,5.749787151821647e-13,0.6616916540190227,0.369,0.266,7.929531461077235e-9
6h-6e10,Pno1,7.384618403060344e-13,-0.4449560446673727,0.501,0.6,1.018412723966052e-8
6h-6e10,Hnrnpll,9.508076803188832e-13,-0.3925733584815261,0.548,0.651,1.3112588719277718e-8
6h-6e10,Grap2,1.0149154015399733e-12,0.47557119101958045,0.471,0.352,1.399669830263777e-8
6h-6e10,Mdfic,1.081407969049705e-12,-0.4881436027433171,0.513,0.605,1.491369730116448e-8
6h-6e10,Cd47,1.3254326096672978e-12,0.3379640834594857,0.79,0.734,1.8279041119921705e-8
6h-6e10,Rilpl2,1.3840021836699201e-12,-0.3473041806650776,0.646,0.728,1.9086774114991868e-8
6h-6e10,Ltb,1.3916676176960306e-12,0.4160389022235015,0.538,0.421,1.9192488115645958e-8
6h-6e10,Rps15a,1.87573920563057e-12,0.15116439424999628,0.999,0.997,2.5868319384851193e-8
6h-6e10,Rel,2.099040492787409e-12,-0.3777286802259453,0.587,0.669,2.8947867436031157e-8
6h-6e10,Gm2682,2.1038077109937554e-12,0.4632696737514902,0.521,0.405,2.9013612142314882e-8
6h-6e10,Mtdh,3.076115946780807e-12,-0.25402508539805746,0.787,0.868,4.242271502205411e-8
6h-6e10,Mbnl1,3.3466316559672636e-12,0.22950249567048142,0.955,0.937,4.615339716744453e-8
6h-6e10,Pycard,3.530413893820852e-12,0.38932209966922865,0.627,0.54,4.868793800968337e-8
